Property Id,Property Name,Parent Property Id,Parent Property Name,City,Primary Property Type - Portfolio Manager-Calculated,Year Built,Construction Status,Occupancy,Property GFA - Calculated (Buildings and Parking) (ft²),Property GFA - Calculated (Buildings) (ft²),Borough,Metered Areas (Energy),Metered Areas (Water),ENERGY STAR Score,National Median ENERGY STAR Score,Target ENERGY STAR Score,Site EUI (kBtu/ft²),Site Energy Use (kBtu),Source EUI (kBtu/ft²),Source Energy Use (kBtu),Green Power - Onsite and Offsite (kWh),eGRID Output Emissions Rate (kgCO2e/MBtu),Percent of Electricity that is Green Power,"Alert - Data Center Issue (with Estimates, IT Configuration, or IT Meter)",Alert - Energy Meter has less than 12 full calendar months of data,Alert - Energy Meter has gaps,Alert - Energy Meter has overlaps,Alert - Energy - No meters selected for metrics,Alert - Energy Meter has single entry more than 65 days,Alert - Water Meter has less than 12 full calendar months of data,Alert - Property has no uses,Avoided Emissions - Onsite and Offsite Green Power (Metric Tons CO2e),Total GHG Emissions (Metric Tons CO2e),Total GHG Emissions Intensity (kgCO2e/ft²),Net Emissions (Metric Tons CO2e),National Median Total GHG Emissions (Metric Tons CO2e),Building Age,Base LL97 Penalty,Base Penalty $/ft²,Decade Built,Fuel Oil #1 Use (kBtu),Fuel Oil #2 Use (kBtu),Fuel Oil #4 Use (kBtu),Fuel Oil #5 & 6 Use (kBtu),District Steam Use (kBtu),Diesel #2 Use (kBtu),District Hot Water Use (kBtu),District Chilled Water Use (kBtu),Natural Gas Use (kBtu),Electricity Use - Grid Purchase (kBtu),GHG Emissions Intensity,Calculated Limit,Excess Emissions
2612583,394 Argyle Road,Standalone,Standalone,New York City,Multifamily Housing,1959,Existing,100,176670.0,176670.0,Brooklyn,Whole Property,Whole Property,89.0,50,,57.9,10221302.5,81.3,14354854.8,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,585.7,3.3,585.7,824.6,62,0.0,0.8885,1950s,,,,,,,,,8151309.9,2069992.7,0.0033152204675383485,883.35,0.0
2612584,405 Westminster Road,Standalone,Standalone,New York City,Multifamily Housing,1960,Existing,100,153414.0,153414.0,Brooklyn,Whole Property,Whole Property,69.0,50,,76.0,11665106.5,105.2,16141976.8,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,665.6,4.3,665.6,758.8,61,0.0,1.1627,1960s,,,,,,,,,9440183.6,2224922.9,0.00433858709113901,767.07,0.0
2612587,3280-3310 Nostrand Avenue,Standalone,Standalone,New York City,Multifamily Housing,1961,Existing,100,186267.0,186267.0,Brooklyn,Whole Property,Whole Property,48.0,50,,88.8,16535609.8,124.6,23216506.9,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,947.4,5.1,947.4,936.0,60,4305.419999999984,1.3631,1960s,,,,,,,,,13190400.3,3345209.5,0.005086247161332925,931.335,16.06499999999994
2612594,3000 Ocean Parkway,Standalone,Standalone,New York City,Multifamily Housing,1964,Existing,100,469990.0,469990.0,Brooklyn,Whole Property,Whole Property,70.0,50,,71.1,33404037.0,99.7,46859780.1,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,1913.5,4.1,1913.5,2207.9,57,0.0,1.0911,1960s,,,,,,,,,26669442.0,6734595.0,0.004071363220494053,2349.9500000000003,0.0
2614191,8800 20 Avenue,Standalone,Standalone,New York City,Multifamily Housing,1960,Existing,100,112720.0,112720.0,Brooklyn,Whole Property,Whole Property,83.0,50,80.0,68.8,7751484.2,95.0,10708750.3,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,442.1,3.9,442.1,573.8,61,0.0,1.0511,1960s,,,,,,,,,6283088.9,1468395.3,0.003922107877927608,563.6,0.0
2614193,8855 Bay Parkway,Standalone,Standalone,New York City,Multifamily Housing,1958,Existing,100,134270.0,134270.0,Brooklyn,Whole Property,Whole Property,80.0,50,80.0,78.7,10562877.9,108.6,14586926.3,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,602.5,4.5,602.5,758.2,63,0.0,1.2026,1950s,,7558.3,,,,,,,8557487.1,1997832.5,0.004487227228718254,671.35,0.0
3127813,80-45 Kew Gardens Road,Standalone,Standalone,New York City,Multifamily Housing,1923,Existing,100,52100.0,52100.0,Queens,Whole Property,Whole Property,77.0,50,,86.6,4512697.4,150.6,7846197.8,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,280.9,5.4,280.9,361.3,98,5467.199999999993,1.4449,1920s,,207000.0,,,,,,,2525042.8,1780654.6,0.005391554702495201,260.5,20.399999999999977
2731799,100 East Gunhill Road,4802938,Moses Campus,New York City,Mixed Use Property,1972,Existing,100,99526.0,99526.0,Bronx,Whole Property,Whole Property,,50,,528.8,52628038.7,685.3,68208269.0,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,3012.4,30.3,3012.4,392.4,49,673958.36,8.1117,1970s,,2974828.5,,,,,,,42185883.6,7467326.6,0.030267467797359483,497.63,2514.77
5794382,135-30 140th Street,Standalone,Standalone,New York City,Hotel,1970,Existing,100,199873.0,199873.0,Queens,Whole Property,Whole Property,30.0,50,,119.9,23962501.9,207.6,41492855.0,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,1465.7,7.3,1465.7,1244.9,51,124977.78000000001,1.9653,1970s,,,,,,,,,14629800.2,9332701.7,0.007333156554412052,999.365,466.33500000000004
14092430,52 Duane Associates,Standalone,Standalone,New York City,Office,1935,Existing,100,103158.0,103158.0,Manhattan,Whole Property,Whole Property,77.0,50,,59.9,6176824.2,135.2,13941825.6,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,416.2,4.0,416.2,628.1,86,0.0,1.0813,1930s,,,,,,,,,1916161.2,4260663.0,0.004034587719808449,515.79,0.0
4740504,2460 Seventh Avenue,Standalone,Standalone,New York City,Multifamily Housing,1920,Existing,100,69331.0,69331.0,Manhattan,Whole Property,Whole Property,59.0,50,,118.6,8221904.2,146.1,10129618.3,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,604.7,8.7,604.7,642.3,101,69156.06,2.3375,1920s,,6969000.1,,,,,,,238401.9,1014502.2,0.008721928141812465,346.65500000000003,258.045
3104821,86 East 49th Street,2718357,Kingsbrook Jewish Medical Center P,New York City,Senior Living Community,1925,Existing,100,230000.0,230000.0,Brooklyn,Whole Property,,4.0,50,,123.3,28361835.3,345.3,79412963.9,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,2092.7,9.1,2092.7,1312.2,96,252643.59999999995,2.4385,1920s,,,,,,,,,100.0,28361735.3,0.009098695652173912,1150.0,942.6999999999998
3532269,10 East 198th Street,Standalone,Standalone,New York City,Multifamily Housing,1941,Existing,100,70780.0,70780.0,Bronx,Whole Property,Whole Property,42.0,50,,75.8,5362529.3,116.7,8261599.0,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,394.0,5.6,394.0,374.9,80,10746.79999999999,1.4918,1940s,,,3446475.9,,,,,,333880.6,1582172.7,0.005566544221531506,353.90000000000003,40.099999999999966
3532270,1815 Morris Avenue,Standalone,Standalone,New York City,Multifamily Housing,1935,Existing,100,57380.0,57380.0,Bronx,Whole Property,Whole Property,100.0,50,,25.2,1446368.7,53.5,3070081.0,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,95.1,1.7,95.1,220.1,86,0.0,0.4442,1930s,,,0.0,,,,,,559857.9,886510.8,0.0016573719065876612,286.90000000000003,0.0
2705548,97 Fort Washington Avenue,Standalone,Standalone,New York City,Multifamily Housing,1920,Existing,100,59330.0,59330.0,Manhattan,Whole Property,Whole Property,60.0,50,,85.8,5088378.0,115.5,6854855.6,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,288.1,4.9,288.1,312.7,101,0.0,1.3014,1920s,,,,,,,,,4224344.5,864033.5,0.00485589078038092,296.65000000000003,0.0
2665750,43-55 Kissena Boulevard,Standalone,Standalone,New York City,Multifamily Housing,1938,Existing,100,54490.0,54490.0,Queens,Whole Property,Whole Property,8.0,50,,134.1,7309212.6,173.2,9437250.4,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,541.4,9.9,541.4,377.8,83,72078.59999999999,2.6628,1930s,,,5844408.8,,,,,,324030.3,1140773.5,0.009935768030831345,272.45,268.95
4896840,A&E - Queens - 98-30 67th Street (2),Standalone,Standalone,New York City,Multifamily Housing,1954,Existing,95,132725.0,132725.0,Queens,Whole Property,Whole Property,72.0,50,,75.9,10077674.0,103.0,13665538.2,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,571.7,4.3,571.7,667.2,67,0.0,1.1544,1950s,,,,,,,,,8315399.4,1762274.6,0.004307402524015822,663.625,0.0
4896848,A&E - Queens - 32-06 47th Street,Standalone,Standalone,New York City,Multifamily Housing,1932,Existing,95,55840.0,55840.0,Queens,Whole Property,Whole Property,50.0,50,,86.4,4824434.8,127.9,7143195.3,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,280.8,5.0,280.8,281.5,89,428.8000000000061,1.3477,1930s,,,,,,,,,3637269.7,1187165.0,0.00502865329512894,279.2,1.6000000000000227
4896854,A&E  - Queens - 43-09 47th Avenue,Standalone,Standalone,New York City,Multifamily Housing,1928,Existing,95,89781.0,89781.0,Queens,Whole Property,Whole Property,67.0,50,,89.2,8006431.2,116.7,10474763.8,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,449.7,5.0,449.7,507.2,93,213.05999999998903,1.3424,1920s,,,,,,,,,6824710.6,1181720.6,0.005008854880208507,448.90500000000003,0.7949999999999591
4896870,A&E - Queens - 43-23 40th Street,Standalone,Standalone,New York City,Multifamily Housing,1930,Existing,95,52000.0,52000.0,Queens,Whole Property,Whole Property,73.0,50,,94.0,4885793.3,120.4,6262614.7,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,272.9,5.2,272.9,322.2,91,3457.199999999994,1.4065,1930s,,,,,,,,,4238632.3,647161.0,0.005248076923076923,260.0,12.899999999999977
4896872,A&E - Queens - 41-26 73rd Street,Standalone,Standalone,New York City,Multifamily Housing,1925,Existing,95,57291.0,57291.0,Queens,Whole Property,Whole Property,39.0,50,,87.3,5004320.0,111.9,6409396.0,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,279.4,4.9,279.4,260.4,96,0.0,1.307,1920s,,,,,,,,,4344399.9,659920.0,0.004876856748878532,286.455,0.0
4896921,A&E - Queens - 37-37 88th Street,Standalone,Standalone,New York City,Multifamily Housing,1928,Existing,95,50968.0,50968.0,Queens,Whole Property,Whole Property,80.0,50,,77.6,3955922.9,104.2,5310508.8,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,223.8,4.4,223.8,282.3,93,0.0,1.1768,1920s,,,,,,,,,3294900.1,661022.7,0.004390990425364935,254.84,0.0
4896923,A&E- Queens - 88-36 Elmhurst Avenue,Standalone,Standalone,New York City,Multifamily Housing,1940,Existing,95,55526.0,55526.0,Queens,Whole Property,Whole Property,54.0,50,,89.8,4984066.3,123.0,6831310.9,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,283.6,5.1,283.6,292.5,81,1599.9600000000073,1.3688,1940s,,,,,,,,,4070899.8,913166.4,0.005107517199149948,277.63,5.970000000000027
4896927,A&E - Queens - 41-25 Case Street,Standalone,Standalone,New York City,Multifamily Housing,1961,Existing,95,97266.0,97266.0,Queens,Whole Property,Whole Property,71.0,50,,80.5,7826676.0,110.8,10777692.6,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,445.9,4.6,445.9,518.6,60,0.0,1.2286,1960s,,,,,,,,,6364000.2,1462675.8,0.0045843357391071905,486.33,0.0
4896932,A&E - Queens - 83-40 Britton Avenue,Standalone,Standalone,New York City,Multifamily Housing,1963,Existing,95,59596.0,59596.0,Queens,Whole Property,Whole Property,68.0,50,,77.7,4632064.4,114.7,6836205.2,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,269.3,4.5,269.3,306.8,58,0.0,1.211,1960s,,,,,,,,,3504900.1,1127164.3,0.004518759648298544,297.98,0.0
4896944,A&E - Queens - 119-21 Metropolitan Avenue,Standalone,Standalone,New York City,Multifamily Housing,1931,Existing,95,58300.0,58300.0,Queens,Whole Property,Whole Property,69.0,50,,67.2,3917315.0,92.4,5389132.4,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,223.1,3.8,223.1,255.7,90,0.0,1.0256,1930s,,,,,,,,,3188199.8,729115.2,0.0038267581475128643,291.5,0.0
4897086,A&E - Kew - 150-18 75 Avenue (12),Standalone,Standalone,New York City,Multifamily Housing,1950,Existing,95,116784.0,116784.0,Queens,Whole Property,Whole Property,34.0,50,,97.8,11416894.2,128.2,14975736.4,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,641.7,5.5,641.7,577.8,71,15485.040000000023,1.4726,1950s,,,,,,,,,9709467.0,1707427.2,0.0054947595561035765,583.92,57.780000000000086
4897268,A&E - Metro 2 -30-49 Crescent Street,Standalone,Standalone,New York City,Multifamily Housing,1926,Existing,95,53796.0,53796.0,Queens,Whole Property,Whole Property,84.0,50,,76.1,4095598.2,101.9,5483359.1,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,231.5,4.3,231.5,302.9,95,0.0,1.1533,1920s,,,,,,,,,3419609.0,675989.2,0.0043032939251989,268.98,0.0
4897273,A&E - Metro 2 -99 Lafayette Avenue,Standalone,Standalone,New York City,Multifamily Housing,1936,Existing,95,57460.0,57460.0,Brooklyn,Whole Property,Whole Property,85.0,50,,76.6,4398775.7,104.7,6013772.4,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,250.1,4.4,250.1,330.4,85,0.0,1.1665,1930s,,,,,,,,,3601599.8,797175.9,0.004352593108249217,287.3,0.0
4897291,A&E - Metro 1 - 98-41 Queens Boulevard (3),Standalone,Standalone,New York City,Multifamily Housing,1952,Existing,95,228758.0,228758.0,Queens,Whole Property,Whole Property,84.0,50,,67.2,15382217.7,89.5,20471759.5,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,868.1,3.8,868.1,1136.9,69,0.0,1.017,1950s,,,,,,,,,12913399.9,2468817.7,0.0037948399618811146,1143.79,0.0
4897293,A&E - Metro 1 - 65-09 99th Street,Standalone,Standalone,New York City,Multifamily Housing,1946,Existing,95,142260.0,142260.0,Queens,Whole Property,Whole Property,53.0,50,,91.5,13017736.6,114.5,16295612.5,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,722.5,5.1,722.5,740.2,75,3001.5999999999817,1.3611,1940s,,,,,,,,,11516599.9,1501136.6,0.00507872908758611,711.3000000000001,11.199999999999932
4897297,A&E - Metro 1 - 99-12 65th Road,Standalone,Standalone,New York City,Multifamily Housing,1949,Existing,95,70500.0,70500.0,Queens,Whole Property,Whole Property,64.0,50,,88.4,6235434.5,112.4,7925041.6,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,347.5,4.9,347.5,383.0,72,0.0,1.321,1940s,,,,,,,,,5448100.0,787334.5,0.0049290780141843975,352.5,0.0
4897318,A&E - Metro 1 - 185 East 162nd Street,Standalone,Standalone,New York City,Multifamily Housing,1939,Existing,95,71868.0,71868.0,Bronx,Whole Property,Whole Property,74.0,50,,78.5,5638538.8,99.8,7173400.7,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,314.3,4.4,314.3,375.6,82,0.0,1.172,1930s,,,,,,,,,4922575.9,715962.9,0.004373295486169088,359.34000000000003,0.0
4897322,A&E - Metro 1 - 245 East 80th Street,Standalone,Standalone,New York City,Multifamily Housing,1959,Existing,95,123524.0,123524.0,Manhattan,Whole Property,Whole Property,99.0,50,,23.3,2882990.9,60.2,7431559.2,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,205.2,1.7,205.2,399.7,62,0.0,0.4452,1950s,,,,,,,,,366180.1,2516810.8,0.0016612156342087367,617.62,0.0
4897362,A&E - EAE Atlantic - 615 West 173rd,Standalone,Standalone,New York City,Multifamily Housing,1930,Existing,95,57990.0,57990.0,Manhattan,Whole Property,Whole Property,64.0,50,,79.9,4636291.1,109.5,6352112.2,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,263.8,4.5,263.8,290.5,91,0.0,1.2191,1930s,,,,,,,,,3788287.3,848003.8,0.004549060182790136,289.95,0.0
4897382,A&E - EAE Atlantic - 34-15 Parsons Boulevard,Standalone,Standalone,New York City,Multifamily Housing,1956,Existing,95,191330.0,191330.0,Queens,Whole Property,Whole Property,78.0,50,,74.9,14330941.2,98.5,18839200.2,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,806.0,4.2,806.0,994.1,65,0.0,1.129,1950s,,,,,,,,,12164248.6,2166692.6,0.004212616944546072,956.65,0.0
4897390,A&E - EAE Atlantic - 1 Bogardus Place,Standalone,Standalone,New York City,Multifamily Housing,1961,Existing,95,111055.0,111055.0,Manhattan,Whole Property,Whole Property,100.0,50,,27.0,2995512.4,55.5,6159046.2,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,194.7,1.8,194.7,403.3,60,0.0,0.4699,1960s,,,,,,,,,1273364.9,1722147.5,0.001753185358606096,555.275,0.0
4897398,A&E - EAE Atlantic - 34 Hilldside Avenue,Standalone,Standalone,New York City,Multifamily Housing,1928,Existing,95,161362.0,161362.0,Manhattan,Whole Property,Whole Property,43.0,50,,88.6,14290793.2,124.3,20052642.7,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,818.7,5.1,818.7,786.9,93,3186.5199999999963,1.3597,1920s,,,,,,,,,11406616.2,2884177.0,0.005073685254273002,806.8100000000001,11.889999999999986
4897414,A&E - Edge - 217 Haven Avenue,Standalone,Standalone,New York City,Multifamily Housing,1920,Existing,95,64518.0,64518.0,Manhattan,Whole Property,Whole Property,69.0,50,,74.7,4816417.7,98.2,6338527.2,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,271.0,4.2,271.0,310.3,101,0.0,1.1257,1920s,,,,,,,,,4084252.7,732165.0,0.004200378189032518,322.59000000000003,0.0
4897420,A&E - Edge - 227 Haven Avenue,Standalone,Standalone,New York City,Multifamily Housing,1924,Existing,95,70980.0,70980.0,Manhattan,Whole Property,Whole Property,64.0,50,,76.3,5415869.3,99.3,7045527.6,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,303.7,4.3,303.7,334.3,97,0.0,1.1467,1920s,,,,,,,,,4639375.1,776494.2,0.004278670047900817,354.90000000000003,0.0
4907323,A&E - Riverdale - Small,Standalone,Standalone,New York City,Multifamily Housing,1948,Existing,95,175726.0,175726.0,Bronx,Whole Property,Whole Property,71.0,50,,74.8,13149179.0,95.0,16692653.4,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,732.5,4.2,732.5,848.3,73,0.0,1.1171,1940s,,,,,,,,,11500027.3,1649151.7,0.004168421292239054,878.63,0.0
5715830,A&E - Queens 2 - 139-06 34th Road,Standalone,Standalone,New York City,Multifamily Housing,1931,Existing,95,59000.0,59000.0,Queens,Whole Property,Whole Property,30.0,50,,120.7,7120726.0,155.2,9158627.7,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,398.1,6.7,398.1,350.6,90,27630.800000000007,1.8083,1930s,,,,,,,,,6159660.0,961066.0,0.0067474576271186444,295.0,103.10000000000002
5731530,A&E - Brooklyn 1 - 100 Lefferts Avenue,Standalone,Standalone,New York City,Multifamily Housing,1929,Existing,95,57993.0,57993.0,Brooklyn,Whole Property,Whole Property,44.0,50,,75.8,4397347.9,113.1,6558224.4,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,256.5,4.4,256.5,247.3,92,0.0,1.1853,1920s,,,,,,,,,3288199.8,1109148.1,0.0044229475971237905,289.96500000000003,0.0
6281354,910 Grand Concourse,Standalone,Standalone,New York City,Multifamily Housing,1937,Existing,95,129555.0,129555.0,Bronx,Whole Property,Whole Property,100.0,50,,18.2,2357322.3,36.8,4764287.3,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,152.2,1.2,152.2,474.0,84,0.0,0.3148,1930s,,,,,,,,,1049265.8,1308056.5,0.0011747906294623904,647.775,0.0
6553328,41-40 Denman Street,Standalone,Standalone,New York City,Multifamily Housing,1961,Existing,95,99180.0,99180.0,Queens,Whole Property,Whole Property,100.0,50,,23.5,2334438.3,53.9,5349402.3,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,158.2,1.6,158.2,357.6,60,0.0,0.4275,1960s,,,,,,,,,678300.0,1656138.3,0.001595079653155878,495.90000000000003,0.0
6553329,132-45 Maple Avenue,Standalone,Standalone,New York City,Multifamily Housing,1957,Existing,95,161520.0,161520.0,Queens,Whole Property,Whole Property,97.0,50,,43.9,7083329.7,70.6,11396181.2,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,423.0,2.6,423.0,705.4,64,0.0,0.7019,1950s,,,,,,,,,4821224.1,2262105.7,0.0026188707280832093,807.6,0.0
9155025,132-70 Sanford Avenue,Standalone,Standalone,New York City,Multifamily Housing,1925,Existing,95,67652.0,67652.0,Queens,Whole Property,Whole Property,87.0,50,,68.2,4612622.8,91.5,6193344.0,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,308.6,4.6,308.6,417.0,96,0.0,1.2225,1920s,,2210483.9,,,,,,,1580133.5,822005.4,0.004561579849819666,338.26,0.0
19134465,64-34 99th Street,Standalone,Standalone,New York City,Multifamily Housing,1938,Existing,100,312876.0,312876.0,Manhattan,Whole Property,Whole Property,100.0,50,,11.3,3520467.5,31.5,9857309.0,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,259.8,0.8,259.8,948.4,83,0.0,0.2225,1930s,,,,,,,,,,3520467.5,0.0008303609097533848,1564.38,0.0
2664612,9502 Kings Highway,Standalone,Standalone,New York City,Multifamily Housing,1927,Existing,100,96170.0,96170.0,Brooklyn,Whole Property,Whole Property,24.0,50,,104.1,10012434.3,147.0,14135642.4,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,574.6,6.0,574.6,483.0,94,25125.0,1.6013,1920s,,,,,,,,,7942385.0,2070049.3,0.005974836227513778,480.85,93.75
3136193,290 E. 161st Street,Standalone,Standalone,New York City,Multifamily Housing,1980,Existing,100,239702.0,239702.0,Bronx,Whole Property,Whole Property,67.0,50,,66.7,15989681.0,100.7,24141942.7,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,936.1,3.9,936.1,1053.1,41,0.0,1.0466,1980s,,,,,,,,,11788093.8,4201587.2,0.003905265704916939,1198.51,0.0
3530216,290 Riverdale Avenue,Standalone,Standalone,New York City,Multifamily Housing,1978,Existing,100,96980.0,96980.0,Brooklyn,Whole Property,Whole Property,93.0,50,,31.9,3098085.8,84.6,8199914.1,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,223.0,2.3,223.0,333.6,43,0.0,0.6163,1970s,,,,,,,,,271272.0,2826813.8,0.002299443184161683,484.90000000000003,0.0
4046420,1105 Jerome Avenue,Standalone,Standalone,New York City,Multifamily Housing,1927,Existing,100,92590.0,92590.0,Bronx,Whole Property,Whole Property,35.0,50,,94.8,8774537.9,125.1,11584479.4,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,494.1,5.3,494.1,449.5,94,8348.20000000001,1.4302,1920s,,,,,,,,,7419558.1,1354979.8,0.005336429420023761,462.95,31.150000000000034
12003284,2911 West 36th Street,Standalone,Standalone,New York City,Multifamily Housing,1979,Existing,100,229870.0,229870.0,Brooklyn,Whole Property,Whole Property,63.0,50,,79.8,18353547.5,111.7,25676106.1,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,1050.5,4.6,1050.5,1149.4,42,0.0,1.2248,1970s,,,,,,,,,14693615.4,3659932.1,0.004569974333318833,1149.3500000000001,0.0
15086892,170 Tillary Street,Standalone,Standalone,New York City,Multifamily Housing,1926,Existing,100,57750.0,57750.0,Brooklyn,Whole Property,Whole Property,86.0,50,,46.6,2691809.7,83.6,4827367.5,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,166.6,2.9,166.6,222.7,95,0.0,0.7731,1920s,,,,,,,,,1548399.8,1143409.9,0.002884848484848485,288.75,0.0
2614203,200 East 69 Street,Standalone,Standalone,New York City,Multifamily Housing,1999,Existing,100,543495.0,483495.0,Manhattan,Whole Property,Whole Property,17.0,50,,87.2,42161100.3,136.6,66022281.7,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,2867.3,5.9,2867.3,2276.6,22,120553.10000000008,1.4139,1990s,,,,,32326810.2,,,,230978.2,9603311.9,0.005930361224004385,2417.475,449.8250000000003
2604568,26-13 21st Street,Standalone,Standalone,New York City,Senior Living Community,2000,Existing,100,178572.0,159572.0,Queens,Whole Property,Whole Property,75.0,50,,111.7,17828703.7,196.4,31342885.7,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,1096.1,6.9,1096.1,1328.5,21,79928.31999999998,1.645,2000s,,0.0,,,,,,,10615705.5,7212998.2,0.0068689995738600755,797.86,298.2399999999999
2787067,MS The Center for Advanced Medicine,Standalone,Standalone,New York City,Ambulatory Surgical Center,2005,Existing,100,163400.0,163400.0,Manhattan,Whole Property,Whole Property,,50,,248.0,40522878.4,416.6,68073917.4,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,2457.9,15.0,2457.9,815.8,16,439761.2,4.0313,2000s,,184964.5,,,,,,,25748031.7,14589882.1,0.015042227662178703,817.0,1640.9
3576923,513 Irving Ave,Standalone,Standalone,New York City,Non-Refrigerated Warehouse,1960,Existing,100,67800.0,57800.0,Brooklyn,Whole Property,Whole Property,3.0,50,,97.3,5624753.3,247.6,14312034.2,0.0,73.8,0.0,Ok,Ok,Ok,Ok,Ok,Ok,Ok,Ok,0.0,398.1,6.9,398.1,139.4,61,29238.800000000007,1.5736,1960s,,,,,,,,,821300.0,4803453.3,0.006887543252595156,289.0,109.10000000000002
